id_customer,income,membership_days,membership_year,gender_F,gender_M,gender_O,Baby_Boomer,Gen-X,Millenial,Gen-Z
5538,87000.0,1236,2017,1,0,0,1,0,0,0
3904,112000.0,1908,2015,0,1,0,0,1,0,0
5004,50000.0,1381,2017,0,1,0,0,1,0,0
4039,52000.0,1822,2015,0,1,0,0,1,0,0
4724,53000.0,1407,2017,0,1,0,1,0,0,0
12829,43000.0,1292,2017,1,0,0,0,0,1,0
1862,32000.0,1197,2017,1,0,0,1,0,0,0
11992,104000.0,1210,2017,1,0,0,1,0,0,0
4880,35000.0,1083,2017,0,1,0,0,1,0,0
12888,60000.0,1151,2017,0,1,0,0,1,0,0
13041,54000.0,1965,2015,1,0,0,1,0,0,0
9532,68000.0,1055,2018,1,0,0,1,0,0,0
3435,74000.0,1874,2015,0,1,0,0,1,0,0
3875,63000.0,1144,2017,0,1,0,1,0,0,0
4462,94000.0,1102,2017,1,0,0,0,1,0,0
1246,35000.0,983,2018,0,1,0,1,0,0,0
14284,44000.0,997,2018,0,1,0,0,0,0,1
14806,50000.0,1248,2017,1,0,0,1,0,0,0
198,41000.0,1469,2016,1,0,0,0,0,1,0
13460,88000.0,986,2018,0,1,0,1,0,0,0
1163,100000.0,1795,2016,1,0,0,0,1,0,0
11758,58000.0,1507,2016,0,1,0,0,0,1,0
14310,73000.0,1755,2016,1,0,0,0,1,0,0
16408,66000.0,1084,2017,1,0,0,0,1,0,0
7210,45000.0,2526,2014,1,0,0,0,1,0,0
13913,68000.0,1557,2016,0,1,0,0,1,0,0
2435,41000.0,1161,2017,0,1,0,1,0,0,0
8146,78000.0,1136,2017,0,1,0,0,1,0,0
12673,67000.0,2506,2014,1,0,0,0,1,0,0
824,74000.0,1927,2015,1,0,0,1,0,0,0
5974,84000.0,1746,2016,0,1,0,0,1,0,0
589,71000.0,1885,2015,0,1,0,0,1,0,0
1118,48000.0,1180,2017,0,1,0,1,0,0,0
4465,99000.0,1885,2015,1,0,0,1,0,0,0
12968,63000.0,1069,2018,1,0,0,0,1,0,0
8068,60000.0,1044,2018,1,0,0,0,0,0,1
10231,31000.0,958,2018,1,0,0,0,1,0,0
4311,83000.0,1176,2017,0,1,0,0,1,0,0
67,54000.0,2242,2014,0,1,0,1,0,0,0
5745,64000.0,1187,2017,1,0,0,1,0,0,0
9324,99000.0,1066,2018,1,0,0,1,0,0,0
1017,70000.0,1764,2016,1,0,0,1,0,0,0
16261,54000.0,1300,2017,0,1,0,1,0,0,0
8053,74000.0,1223,2017,0,1,0,1,0,0,0
5617,89000.0,1570,2016,0,1,0,0,1,0,0
7292,114000.0,1230,2017,1,0,0,0,1,0,0
3186,83000.0,1448,2016,1,0,0,1,0,0,0
2059,51000.0,1673,2016,1,0,0,1,0,0,0
150,74000.0,1111,2017,1,0,0,0,1,0,0
9165,46000.0,2445,2014,1,0,0,1,0,0,0
15271,80000.0,1936,2015,1,0,0,1,0,0,0
6014,97000.0,1352,2017,1,0,0,0,1,0,0
2161,62000.0,2380,2014,1,0,0,0,1,0,0
12594,96000.0,1705,2016,0,1,0,0,1,0,0
11443,44000.0,888,2018,0,1,0,0,1,0,0
11593,72000.0,1514,2016,0,1,0,0,1,0,0
2044,84000.0,1864,2015,0,1,0,0,1,0,0
13048,57000.0,1175,2017,1,0,0,0,1,0,0
9866,58000.0,1480,2016,1,0,0,0,1,0,0
14132,95000.0,918,2018,0,1,0,0,1,0,0
10277,60000.0,1225,2017,0,1,0,0,1,0,0
12951,67000.0,1273,2017,1,0,0,0,0,0,1
16014,41000.0,1655,2016,0,1,0,0,1,0,0
15917,114000.0,1363,2017,1,0,0,1,0,0,0
15068,65000.0,1055,2018,0,1,0,0,1,0,0
10832,106000.0,1361,2017,1,0,0,0,1,0,0
10909,55000.0,990,2018,0,1,0,0,0,0,1
6178,55000.0,1073,2018,0,1,0,1,0,0,0
14586,71000.0,1183,2017,0,1,0,1,0,0,0
1028,36000.0,2346,2014,0,1,0,0,1,0,0
2361,93000.0,1277,2017,1,0,0,1,0,0,0
2197,56000.0,1734,2016,0,1,0,0,1,0,0
10344,97000.0,1387,2017,1,0,0,1,0,0,0
12867,73000.0,1229,2017,0,1,0,0,1,0,0
11649,68000.0,1023,2018,0,1,0,1,0,0,0
6675,101000.0,1227,2017,1,0,0,1,0,0,0
12131,41000.0,1045,2018,0,1,0,1,0,0,0
16334,75000.0,1921,2015,0,1,0,0,1,0,0
5748,87000.0,1908,2015,1,0,0,0,1,0,0
11775,63000.0,2515,2014,0,1,0,1,0,0,0
3756,89000.0,1036,2018,1,0,0,0,1,0,0
6440,77000.0,1716,2016,1,0,0,0,1,0,0
14765,56000.0,1162,2017,0,1,0,0,0,1,0
2739,61000.0,1094,2017,0,1,0,0,1,0,0
8562,36000.0,1189,2017,1,0,0,0,1,0,0
13564,72000.0,2222,2014,0,1,0,1,0,0,0
379,83000.0,1826,2015,1,0,0,0,1,0,0
12948,48000.0,2606,2013,1,0,0,1,0,0,0
2012,41000.0,1937,2015,0,1,0,0,1,0,0
12251,79000.0,1875,2015,0,1,0,0,1,0,0
7498,53000.0,871,2018,0,1,0,0,1,0,0
8007,109000.0,1106,2017,0,1,0,1,0,0,0
833,61000.0,978,2018,1,0,0,1,0,0,0
16645,64000.0,1160,2017,1,0,0,0,1,0,0
10474,43000.0,1344,2017,0,1,0,0,0,1,0
13409,50000.0,2584,2013,0,1,0,0,0,1,0
14347,78000.0,1790,2016,1,0,0,0,1,0,0
3487,87000.0,1665,2016,1,0,0,0,1,0,0
10910,34000.0,1702,2016,0,1,0,0,1,0,0
7277,38000.0,903,2018,0,1,0,1,0,0,0
6241,40000.0,1183,2017,0,1,0,0,1,0,0
11057,117000.0,968,2018,1,0,0,1,0,0,0
5068,43000.0,1055,2018,0,1,0,0,0,1,0
8656,35000.0,1015,2018,0,1,0,1,0,0,0
10558,36000.0,1069,2018,1,0,0,0,1,0,0
13369,56000.0,1215,2017,0,1,0,0,1,0,0
729,36000.0,1090,2017,0,1,0,0,1,0,0
7694,67000.0,1902,2015,1,0,0,1,0,0,0
4435,65000.0,1974,2015,0,1,0,0,1,0,0
6891,38000.0,1911,2015,0,1,0,1,0,0,0
517,32000.0,1090,2017,0,1,0,1,0,0,0
12889,56000.0,1188,2017,0,1,0,0,1,0,0
4153,90000.0,1215,2017,1,0,0,1,0,0,0
4799,65000.0,978,2018,0,1,0,0,1,0,0
2007,41000.0,2511,2014,0,1,0,0,1,0,0
5078,108000.0,1332,2017,1,0,0,1,0,0,0
322,45000.0,964,2018,0,1,0,1,0,0,0
1317,39000.0,1906,2015,0,1,0,0,1,0,0
14357,50000.0,1031,2018,0,1,0,0,0,1,0
12431,64000.0,997,2018,0,1,0,1,0,0,0
16406,73000.0,1312,2017,1,0,0,1,0,0,0
3245,88000.0,902,2018,1,0,0,1,0,0,0
3800,86000.0,2327,2014,0,1,0,1,0,0,0
14086,99000.0,1127,2017,0,1,0,1,0,0,0
12765,33000.0,985,2018,0,1,0,0,1,0,0
10666,39000.0,1030,2018,1,0,0,0,1,0,0
10851,50000.0,1013,2018,1,0,0,0,1,0,0
12389,99000.0,991,2018,0,1,0,0,1,0,0
1417,60000.0,2678,2013,1,0,0,1,0,0,0
9714,45000.0,1196,2017,0,1,0,0,0,0,1
11966,49000.0,1212,2017,0,1,0,1,0,0,0
7001,37000.0,1197,2017,0,1,0,1,0,0,0
788,65000.0,2339,2014,0,1,0,0,0,0,1
8485,75000.0,879,2018,0,1,0,0,1,0,0
10034,67000.0,1884,2015,1,0,0,1,0,0,0
8275,51000.0,2634,2013,0,1,0,0,1,0,0
9789,35000.0,2201,2014,0,1,0,1,0,0,0
969,31000.0,992,2018,0,1,0,0,1,0,0
15257,70000.0,1678,2016,0,1,0,1,0,0,0
3881,46000.0,917,2018,0,1,0,1,0,0,0
12912,57000.0,1813,2015,0,1,0,0,1,0,0
540,57000.0,951,2018,1,0,0,0,1,0,0
2482,44000.0,2237,2014,0,1,0,0,1,0,0
3496,61000.0,895,2018,0,1,0,1,0,0,0
2611,51000.0,1541,2016,0,1,0,1,0,0,0
14262,36000.0,1504,2016,0,1,0,0,0,0,1
5736,84000.0,1474,2016,1,0,0,1,0,0,0
16339,33000.0,1771,2016,0,1,0,0,1,0,0
3074,50000.0,1553,2016,1,0,0,1,0,0,0
5670,36000.0,1811,2015,1,0,0,0,1,0,0
7703,41000.0,1089,2017,0,1,0,1,0,0,0
10705,36000.0,892,2018,0,1,0,0,1,0,0
3921,71000.0,923,2018,1,0,0,1,0,0,0
7648,34000.0,1216,2017,1,0,0,1,0,0,0
16146,57000.0,1526,2016,1,0,0,1,0,0,0
3975,52000.0,1644,2016,1,0,0,0,1,0,0
10834,113000.0,1090,2017,0,1,0,1,0,0,0
5321,110000.0,994,2018,1,0,0,0,1,0,0
15160,81000.0,1179,2017,0,1,0,1,0,0,0
11548,50000.0,1156,2017,0,1,0,1,0,0,0
4282,62000.0,1465,2016,1,0,0,1,0,0,0
12750,82000.0,1439,2017,1,0,0,1,0,0,0
16388,75000.0,1311,2017,0,1,0,0,1,0,0
5177,53000.0,1878,2015,1,0,0,0,0,1,0
16475,56000.0,1671,2016,1,0,0,0,1,0,0
2381,68000.0,913,2018,0,1,0,1,0,0,0
105,52000.0,2677,2013,0,1,0,0,1,0,0
6751,68000.0,1874,2015,0,1,0,0,0,0,1
15873,78000.0,1887,2015,0,1,0,1,0,0,0
4389,70000.0,1544,2016,1,0,0,1,0,0,0
6501,70000.0,1085,2017,0,1,0,0,1,0,0
1863,72000.0,872,2018,1,0,0,1,0,0,0
15999,59000.0,923,2018,1,0,0,0,1,0,0
8378,88000.0,1320,2017,0,1,0,1,0,0,0
19,81000.0,1640,2016,1,0,0,1,0,0,0
16314,50000.0,890,2018,0,1,0,1,0,0,0
171,109000.0,1694,2016,1,0,0,0,1,0,0
14383,55000.0,957,2018,0,1,0,0,1,0,0
12334,110000.0,1083,2017,1,0,0,0,1,0,0
5658,35000.0,1229,2017,0,1,0,1,0,0,0
9355,46000.0,1105,2017,0,1,0,0,1,0,0
9025,59000.0,2332,2014,0,1,0,1,0,0,0
10265,89000.0,1850,2015,1,0,0,1,0,0,0
4767,64000.0,2087,2015,0,1,0,1,0,0,0
8540,70000.0,1261,2017,0,1,0,1,0,0,0
4980,56000.0,2317,2014,0,1,0,1,0,0,0
15324,51000.0,1110,2017,1,0,0,0,1,0,0
14727,64000.0,1909,2015,0,1,0,1,0,0,0
8150,31000.0,1901,2015,1,0,0,0,1,0,0
560,55000.0,1956,2015,1,0,0,1,0,0,0
71,118000.0,1891,2015,1,0,0,1,0,0,0
1133,55000.0,1219,2017,1,0,0,0,0,0,1
10224,35000.0,1359,2017,0,1,0,1,0,0,0
4400,63000.0,1200,2017,0,1,0,0,0,0,1
1808,104000.0,1554,2016,1,0,0,1,0,0,0
591,41000.0,1868,2015,1,0,0,1,0,0,0
4976,93000.0,1742,2016,1,0,0,1,0,0,0
13347,43000.0,1118,2017,1,0,0,1,0,0,0
12528,38000.0,966,2018,0,1,0,0,0,1,0
7932,51000.0,1009,2018,0,1,0,0,1,0,0
1586,38000.0,906,2018,1,0,0,1,0,0,0
1234,103000.0,1841,2015,0,1,0,1,0,0,0
11416,41000.0,1171,2017,1,0,0,1,0,0,0
8609,69000.0,1436,2017,0,1,0,1,0,0,0
10720,73000.0,2605,2013,1,0,0,0,1,0,0
14868,90000.0,1806,2016,1,0,0,1,0,0,0
10057,74000.0,1060,2018,0,1,0,1,0,0,0
13746,54000.0,1072,2018,0,1,0,0,0,1,0
2299,39000.0,935,2018,0,1,0,0,1,0,0
8544,82000.0,1527,2016,1,0,0,0,1,0,0
1575,62000.0,1385,2017,1,0,0,1,0,0,0
134,73000.0,2122,2015,1,0,0,0,1,0,0
12343,91000.0,1322,2017,1,0,0,0,1,0,0
1669,58000.0,1949,2015,1,0,0,1,0,0,0
139,65000.0,1058,2018,1,0,0,0,0,1,0
3128,55000.0,1190,2017,1,0,0,0,0,0,1
2365,34000.0,1230,2017,0,1,0,1,0,0,0
213,73000.0,2612,2013,0,1,0,1,0,0,0
14170,55000.0,1172,2017,0,1,0,1,0,0,0
8977,83000.0,1194,2017,0,1,0,1,0,0,0
8057,41000.0,1227,2017,0,1,0,1,0,0,0
8388,92000.0,1399,2017,1,0,0,1,0,0,0
13695,82000.0,1401,2017,1,0,0,0,1,0,0
9244,55000.0,1633,2016,1,0,0,1,0,0,0
14228,41000.0,968,2018,0,1,0,1,0,0,0
3841,91000.0,877,2018,1,0,0,1,0,0,0
5081,61000.0,932,2018,0,1,0,1,0,0,0
3382,80000.0,1598,2016,0,0,1,0,1,0,0
9912,59000.0,912,2018,0,1,0,0,1,0,0
12363,96000.0,1227,2017,0,1,0,1,0,0,0
8946,94000.0,2563,2013,1,0,0,1,0,0,0
10612,92000.0,1055,2018,0,1,0,0,1,0,0
6966,110000.0,1281,2017,0,1,0,1,0,0,0
10131,74000.0,1599,2016,1,0,0,1,0,0,0
16762,64000.0,914,2018,0,1,0,1,0,0,0
4848,92000.0,1951,2015,0,1,0,0,1,0,0
1068,33000.0,1121,2017,0,1,0,0,1,0,0
6160,96000.0,1126,2017,0,1,0,0,1,0,0
14278,58000.0,1917,2015,1,0,0,1,0,0,0
7538,77000.0,1743,2016,1,0,0,0,1,0,0
15357,60000.0,1689,2016,0,1,0,0,1,0,0
88,100000.0,1933,2015,0,1,0,1,0,0,0
1314,35000.0,1014,2018,0,1,0,0,0,1,0
9373,108000.0,1204,2017,0,1,0,1,0,0,0
11687,38000.0,912,2018,0,1,0,0,1,0,0
13240,35000.0,1156,2017,1,0,0,1,0,0,0
3563,36000.0,2091,2015,0,1,0,1,0,0,0
11797,55000.0,1539,2016,0,1,0,0,0,1,0
1269,37000.0,975,2018,1,0,0,1,0,0,0
2628,61000.0,1056,2018,1,0,0,1,0,0,0
12577,72000.0,1728,2016,0,1,0,1,0,0,0
911,88000.0,1332,2017,1,0,0,1,0,0,0
3766,83000.0,1669,2016,1,0,0,1,0,0,0
6212,51000.0,964,2018,0,1,0,1,0,0,0
12748,69000.0,997,2018,1,0,0,0,1,0,0
7805,78000.0,1138,2017,1,0,0,1,0,0,0
8327,70000.0,2202,2014,1,0,0,1,0,0,0
11069,47000.0,1003,2018,1,0,0,0,1,0,0
2862,69000.0,1518,2016,0,1,0,0,1,0,0
6687,91000.0,1925,2015,0,1,0,0,1,0,0
8492,59000.0,2286,2014,1,0,0,1,0,0,0
10773,67000.0,1915,2015,1,0,0,0,1,0,0
894,54000.0,1451,2016,0,0,1,0,0,1,0
7774,106000.0,1211,2017,1,0,0,1,0,0,0
5891,69000.0,1801,2016,0,1,0,0,1,0,0
12599,68000.0,1184,2017,0,1,0,0,0,1,0
9187,56000.0,1933,2015,0,1,0,0,0,0,1
4894,73000.0,1226,2017,0,0,1,1,0,0,0
4477,77000.0,1089,2017,1,0,0,1,0,0,0
16176,67000.0,1859,2015,1,0,0,1,0,0,0
14269,52000.0,1235,2017,0,1,0,0,1,0,0
10284,50000.0,1140,2017,1,0,0,0,0,0,1
8486,110000.0,1125,2017,1,0,0,0,1,0,0
4355,33000.0,1234,2017,0,1,0,1,0,0,0
9206,56000.0,1939,2015,0,1,0,1,0,0,0
16346,115000.0,1321,2017,1,0,0,1,0,0,0
10732,67000.0,876,2018,0,1,0,0,1,0,0
1403,50000.0,2098,2015,0,1,0,1,0,0,0
14682,117000.0,940,2018,1,0,0,1,0,0,0
4884,68000.0,974,2018,1,0,0,1,0,0,0
590,52000.0,910,2018,1,0,0,1,0,0,0
9374,70000.0,1133,2017,1,0,0,0,1,0,0
2421,69000.0,1846,2015,1,0,0,0,0,1,0
9890,97000.0,1217,2017,1,0,0,1,0,0,0
7923,57000.0,976,2018,1,0,0,0,1,0,0
9481,65000.0,1429,2017,0,1,0,0,0,0,1
5407,70000.0,1214,2017,0,1,0,1,0,0,0
5330,34000.0,942,2018,1,0,0,1,0,0,0
9696,39000.0,1697,2016,0,1,0,0,1,0,0
1465,60000.0,2347,2014,0,1,0,0,0,0,1
5026,112000.0,1910,2015,1,0,0,0,1,0,0
8567,41000.0,1148,2017,0,1,0,0,1,0,0
7182,72000.0,2387,2014,0,1,0,1,0,0,0
8663,68000.0,1138,2017,0,1,0,1,0,0,0
16373,91000.0,1483,2016,0,1,0,0,1,0,0
3767,59000.0,1288,2017,1,0,0,1,0,0,0
8461,50000.0,1639,2016,0,1,0,1,0,0,0
16696,37000.0,1216,2017,1,0,0,1,0,0,0
12170,87000.0,1321,2017,0,1,0,1,0,0,0
13912,38000.0,1490,2016,0,1,0,1,0,0,0
16086,93000.0,1936,2015,0,1,0,0,1,0,0
199,89000.0,1158,2017,0,1,0,1,0,0,0
14792,68000.0,1447,2016,0,1,0,1,0,0,0
9305,71000.0,1167,2017,0,1,0,1,0,0,0
4456,63000.0,1283,2017,0,1,0,0,1,0,0
9727,77000.0,1414,2017,1,0,0,1,0,0,0
14080,53000.0,1080,2017,1,0,0,0,1,0,0
4479,63000.0,952,2018,0,1,0,0,1,0,0
15753,38000.0,1167,2017,0,1,0,1,0,0,0
11852,32000.0,1417,2017,1,0,0,0,1,0,0
15650,53000.0,1146,2017,1,0,0,0,1,0,0
13389,113000.0,926,2018,0,1,0,1,0,0,0
14294,48000.0,1583,2016,1,0,0,0,1,0,0
13777,68000.0,1157,2017,0,1,0,0,1,0,0
5071,47000.0,930,2018,1,0,0,1,0,0,0
7523,34000.0,1871,2015,0,1,0,0,0,1,0
15181,73000.0,1261,2017,0,1,0,1,0,0,0
4552,81000.0,1198,2017,1,0,0,1,0,0,0
16686,91000.0,1233,2017,1,0,0,0,1,0,0
5465,95000.0,1061,2018,1,0,0,0,1,0,0
7877,42000.0,1149,2017,0,1,0,1,0,0,0
6183,74000.0,1490,2016,0,1,0,0,0,0,1
7286,58000.0,1165,2017,0,1,0,1,0,0,0
16377,75000.0,1048,2018,1,0,0,1,0,0,0
3037,82000.0,1518,2016,0,1,0,0,1,0,0
15097,46000.0,2388,2014,0,1,0,0,0,0,1
14627,61000.0,1313,2017,0,1,0,0,1,0,0
325,31000.0,1752,2016,0,1,0,0,0,0,1
12633,51000.0,1777,2016,1,0,0,1,0,0,0
16338,100000.0,1903,2015,1,0,0,0,1,0,0
8005,79000.0,2372,2014,1,0,0,1,0,0,0
4855,32000.0,980,2018,0,1,0,0,1,0,0
5400,53000.0,912,2018,0,1,0,0,1,0,0
10938,69000.0,1185,2017,0,1,0,0,0,0,1
4266,51000.0,1130,2017,0,1,0,0,0,1,0
16278,72000.0,1111,2017,1,0,0,1,0,0,0
7390,42000.0,1026,2018,0,1,0,0,1,0,0
2979,61000.0,1921,2015,0,0,1,1,0,0,0
15696,103000.0,1844,2015,1,0,0,1,0,0,0
11596,76000.0,1319,2017,0,0,1,0,1,0,0
9151,92000.0,1459,2016,1,0,0,0,1,0,0
5406,64000.0,1710,2016,0,1,0,1,0,0,0
4853,106000.0,1109,2017,0,1,0,1,0,0,0
1518,89000.0,1664,2016,1,0,0,1,0,0,0
1416,92000.0,1769,2016,0,1,0,1,0,0,0
97,72000.0,1109,2017,1,0,0,1,0,0,0
8420,71000.0,1359,2017,1,0,0,1,0,0,0
1534,44000.0,2321,2014,0,1,0,1,0,0,0
7456,44000.0,1786,2016,1,0,0,0,1,0,0
9149,115000.0,960,2018,1,0,0,0,1,0,0
7982,64000.0,1193,2017,0,1,0,1,0,0,0
16276,73000.0,1954,2015,0,1,0,0,0,0,1
4084,36000.0,1069,2018,1,0,0,0,0,0,1
10225,58000.0,1646,2016,1,0,0,0,1,0,0
6585,44000.0,1096,2017,0,1,0,1,0,0,0
9432,71000.0,1032,2018,1,0,0,0,1,0,0
15774,89000.0,914,2018,0,1,0,0,1,0,0
5541,56000.0,1776,2016,1,0,0,0,1,0,0
6689,78000.0,1918,2015,0,1,0,0,1,0,0
1848,101000.0,1558,2016,1,0,0,1,0,0,0
6943,111000.0,1863,2015,1,0,0,1,0,0,0
12257,49000.0,1788,2016,0,1,0,0,1,0,0
5130,67000.0,1503,2016,1,0,0,1,0,0,0
2133,90000.0,972,2018,0,1,0,1,0,0,0
1144,40000.0,1330,2017,0,1,0,0,1,0,0
5490,57000.0,929,2018,0,1,0,1,0,0,0
15059,71000.0,927,2018,1,0,0,1,0,0,0
16733,50000.0,1870,2015,0,1,0,0,1,0,0
38,35000.0,1167,2017,0,1,0,0,0,1,0
31,76000.0,905,2018,1,0,0,1,0,0,0
15671,63000.0,1172,2017,1,0,0,0,1,0,0
7567,47000.0,2474,2014,1,0,0,0,0,0,1
5489,104000.0,1539,2016,0,1,0,0,1,0,0
5783,75000.0,901,2018,1,0,0,1,0,0,0
13640,52000.0,1003,2018,0,1,0,0,1,0,0
4942,51000.0,2602,2013,0,1,0,0,0,1,0
11540,84000.0,1509,2016,1,0,0,1,0,0,0
2069,56000.0,1199,2017,1,0,0,0,0,1,0
7527,35000.0,1213,2017,1,0,0,0,1,0,0
1985,84000.0,1374,2017,1,0,0,0,1,0,0
1297,50000.0,1806,2016,0,1,0,1,0,0,0
16387,44000.0,1499,2016,0,1,0,0,1,0,0
6498,109000.0,1945,2015,1,0,0,1,0,0,0
16619,75000.0,1215,2017,0,1,0,0,1,0,0
9853,48000.0,1054,2018,0,1,0,0,0,1,0
3362,57000.0,1130,2017,0,1,0,0,1,0,0
14971,79000.0,1068,2018,1,0,0,0,1,0,0
11284,69000.0,1095,2017,0,1,0,1,0,0,0
15060,35000.0,1021,2018,0,1,0,1,0,0,0
1656,38000.0,1113,2017,0,1,0,0,1,0,0
2711,41000.0,983,2018,0,1,0,1,0,0,0
7617,45000.0,875,2018,0,1,0,0,0,1,0
11675,52000.0,1058,2018,0,1,0,0,1,0,0
15843,74000.0,914,2018,0,1,0,1,0,0,0
12625,51000.0,995,2018,0,1,0,0,1,0,0
4405,85000.0,2341,2014,1,0,0,1,0,0,0
2330,83000.0,1450,2016,1,0,0,1,0,0,0
15828,80000.0,1218,2017,1,0,0,1,0,0,0
7428,41000.0,975,2018,1,0,0,0,1,0,0
9478,39000.0,1231,2017,1,0,0,1,0,0,0
8122,61000.0,957,2018,0,1,0,0,1,0,0
9281,62000.0,1956,2015,0,1,0,0,1,0,0
14940,98000.0,1442,2017,1,0,0,0,1,0,0
16003,57000.0,1012,2018,1,0,0,1,0,0,0
1083,36000.0,1133,2017,1,0,0,0,1,0,0
6152,57000.0,995,2018,0,0,1,1,0,0,0
11164,54000.0,1082,2017,1,0,0,0,1,0,0
12676,108000.0,1498,2016,1,0,0,1,0,0,0
14932,72000.0,1236,2017,1,0,0,0,1,0,0
11915,77000.0,1187,2017,0,1,0,1,0,0,0
9102,58000.0,2173,2015,0,1,0,1,0,0,0
14122,31000.0,1113,2017,1,0,0,1,0,0,0
5300,102000.0,1589,2016,1,0,0,1,0,0,0
16581,43000.0,1864,2015,1,0,0,0,0,1,0
7746,64000.0,937,2018,0,1,0,0,1,0,0
8568,34000.0,2565,2013,0,1,0,1,0,0,0
7630,96000.0,1708,2016,1,0,0,1,0,0,0
12519,34000.0,1086,2017,0,1,0,1,0,0,0
11686,67000.0,1167,2017,0,1,0,0,0,1,0
14804,32000.0,1161,2017,0,1,0,0,1,0,0
16423,59000.0,1083,2017,1,0,0,0,0,0,1
13572,98000.0,1262,2017,0,1,0,1,0,0,0
12313,34000.0,1277,2017,1,0,0,1,0,0,0
7721,62000.0,1450,2016,1,0,0,0,0,0,1
4181,89000.0,1105,2017,1,0,0,1,0,0,0
4240,67000.0,1155,2017,0,1,0,0,0,1,0
8120,53000.0,998,2018,1,0,0,0,0,0,1
10044,52000.0,978,2018,0,1,0,1,0,0,0
15,68000.0,1192,2017,1,0,0,0,0,1,0
2107,88000.0,937,2018,0,1,0,0,1,0,0
7156,51000.0,1231,2017,0,1,0,1,0,0,0
5982,72000.0,1094,2017,1,0,0,1,0,0,0
10243,62000.0,2690,2013,1,0,0,1,0,0,0
11373,51000.0,1226,2017,1,0,0,1,0,0,0
13029,99000.0,1919,2015,0,1,0,1,0,0,0
8552,74000.0,1124,2017,0,1,0,1,0,0,0
2067,76000.0,1924,2015,0,1,0,1,0,0,0
9700,41000.0,1294,2017,0,1,0,0,1,0,0
10411,41000.0,1180,2017,1,0,0,0,0,1,0
11613,89000.0,1793,2016,1,0,0,0,1,0,0
967,50000.0,1162,2017,1,0,0,0,1,0,0
11143,83000.0,1644,2016,0,1,0,1,0,0,0
1191,93000.0,2690,2013,0,1,0,1,0,0,0
3133,71000.0,1123,2017,0,1,0,0,1,0,0
6421,59000.0,1889,2015,1,0,0,0,1,0,0
8575,91000.0,994,2018,0,1,0,0,1,0,0
2409,67000.0,1316,2017,0,1,0,0,0,0,1
3515,47000.0,1781,2016,1,0,0,0,1,0,0
14256,90000.0,1614,2016,1,0,0,0,1,0,0
10230,42000.0,1113,2017,0,1,0,0,1,0,0
10215,48000.0,1184,2017,0,1,0,0,1,0,0
1200,32000.0,997,2018,0,1,0,1,0,0,0
13487,86000.0,1887,2015,0,1,0,1,0,0,0
3368,92000.0,931,2018,0,1,0,1,0,0,0
11897,77000.0,1559,2016,1,0,0,1,0,0,0
10271,33000.0,1158,2017,1,0,0,1,0,0,0
11067,49000.0,1973,2015,0,1,0,1,0,0,0
9410,73000.0,2577,2013,0,1,0,1,0,0,0
1828,39000.0,1330,2017,0,1,0,1,0,0,0
12079,74000.0,1489,2016,1,0,0,1,0,0,0
10142,92000.0,1475,2016,0,1,0,1,0,0,0
194,71000.0,1376,2017,0,1,0,1,0,0,0
5542,31000.0,1213,2017,1,0,0,0,1,0,0
1443,60000.0,1699,2016,0,1,0,1,0,0,0
3358,52000.0,1282,2017,1,0,0,0,1,0,0
8930,54000.0,1125,2017,0,1,0,0,0,0,1
9110,42000.0,1487,2016,0,1,0,1,0,0,0
16682,60000.0,1222,2017,1,0,0,0,1,0,0
13817,88000.0,920,2018,1,0,0,1,0,0,0
11552,71000.0,1701,2016,1,0,0,1,0,0,0
7896,40000.0,2589,2013,1,0,0,0,1,0,0
599,40000.0,1119,2017,0,1,0,0,0,0,1
502,69000.0,1379,2017,1,0,0,1,0,0,0
1628,57000.0,2442,2014,0,1,0,1,0,0,0
12296,46000.0,2198,2014,0,1,0,0,1,0,0
13798,71000.0,917,2018,1,0,0,0,1,0,0
13871,51000.0,1203,2017,1,0,0,0,0,0,1
15207,53000.0,1221,2017,0,1,0,0,1,0,0
14158,33000.0,939,2018,0,1,0,0,1,0,0
16760,39000.0,898,2018,0,1,0,0,1,0,0
5168,44000.0,1057,2018,0,1,0,1,0,0,0
1763,69000.0,1816,2015,0,1,0,1,0,0,0
5688,54000.0,928,2018,0,1,0,0,0,1,0
12890,58000.0,1224,2017,1,0,0,1,0,0,0
12900,61000.0,882,2018,0,1,0,1,0,0,0
1980,72000.0,2370,2014,0,1,0,0,0,1,0
5180,72000.0,1952,2015,1,0,0,1,0,0,0
2193,39000.0,2390,2014,1,0,0,0,0,1,0
1588,52000.0,1010,2018,0,1,0,1,0,0,0
16562,31000.0,1503,2016,1,0,0,0,0,0,1
12378,33000.0,1011,2018,0,1,0,0,0,0,1
928,74000.0,1131,2017,1,0,0,1,0,0,0
8074,60000.0,1185,2017,0,1,0,0,0,1,0
5355,75000.0,1122,2017,0,1,0,0,1,0,0
6385,67000.0,1504,2016,1,0,0,1,0,0,0
16227,53000.0,1663,2016,1,0,0,0,1,0,0
640,83000.0,1289,2017,0,1,0,0,1,0,0
6417,102000.0,914,2018,1,0,0,1,0,0,0
14538,53000.0,906,2018,0,1,0,0,0,1,0
9934,109000.0,1241,2017,1,0,0,1,0,0,0
5758,89000.0,1531,2016,1,0,0,1,0,0,0
15775,37000.0,2110,2015,0,1,0,0,1,0,0
